"","yp_id","category_full_path","name","gender","age_grp","rate"
"19847","2057999","의료편의>의료시설>의원>피부과","용인청담피부과의원 ","2","20",8.79
"19848","2057999","의료편의>의료시설>의원>피부과","용인청담피부과의원 ","2","30",11.46
"19849","2057999","의료편의>의료시설>의원>피부과","용인청담피부과의원 ","2","40",19.96
"19850","2057999","의료편의>의료시설>의원>피부과","용인청담피부과의원 ","2","50",13.28
"19851","2057999","의료편의>의료시설>의원>피부과","용인청담피부과의원 ","2","60_over",8.02
"19852","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","1",NA,0.09
"19853","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","1","10",1.06
"19854","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","1","20",5.74
"19855","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","1","30",7.5
"19856","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","1","40",6.02
"19857","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","1","50",6.11
"19858","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","1","60_over",12.13
"19859","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","2",NA,0.05
"19860","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","2","10",1.16
"19861","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","2","20",6.94
"19862","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","2","30",10.51
"19863","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","2","40",15.09
"19864","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","2","50",13.7
"19865","4203948","의료편의>의료시설>의원>피부과","연세조은피부과의원 ","2","60_over",13.89
"19866","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","1",NA,0.04
"19867","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","1","10",0.32
"19868","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","1","20",6.61
"19869","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","1","30",8.72
"19870","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","1","40",5.31
"19871","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","1","50",3.16
"19872","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","1","60_over",2.39
"19873","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","2",NA,0.08
"19874","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","2","10",0.69
"19875","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","2","20",14.68
"19876","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","2","30",16.26
"19877","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","2","40",24.74
"19878","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","2","50",12.37
"19879","5524530","의료편의>의료시설>의원>피부과","오네스타의원 송도점","2","60_over",4.62
"19880","6325181","의료편의>의료시설>의원>피부과","하나피부과의원 ","1",NA,0.27
"19881","6325181","의료편의>의료시설>의원>피부과","하나피부과의원 ","1","20",12.27
"19882","6325181","의료편의>의료시설>의원>피부과","하나피부과의원 ","1","30",10.93
"19883","6325181","의료편의>의료시설>의원>피부과","하나피부과의원 ","1","40",6.93
"19884","6325181","의료편의>의료시설>의원>피부과","하나피부과의원 ","1","50",9.07
"19885","6325181","의료편의>의료시설>의원>피부과","하나피부과의원 ","1","60_over",4.8
"19886","6325181","의료편의>의료시설>의원>피부과","하나피부과의원 ","2","10",0.8
"19887","6325181","의료편의>의료시설>의원>피부과","하나피부과의원 ","2","20",6.4
"19888","6325181","의료편의>의료시설>의원>피부과","하나피부과의원 ","2","30",12.27
"19889","6325181","의료편의>의료시설>의원>피부과","하나피부과의원 ","2","40",22.13
"19890","6325181","의료편의>의료시설>의원>피부과","하나피부과의원 ","2","50",9.6
"19891","6325181","의료편의>의료시설>의원>피부과","하나피부과의원 ","2","60_over",4.53
"19892","6331356","의료편의>의료시설>의원>피부과","썸의원 ","1","10",0.4
"19893","6331356","의료편의>의료시설>의원>피부과","썸의원 ","1","20",1.6
"19894","6331356","의료편의>의료시설>의원>피부과","썸의원 ","1","30",3.41
"19895","6331356","의료편의>의료시설>의원>피부과","썸의원 ","1","40",1.8
"19896","6331356","의료편의>의료시설>의원>피부과","썸의원 ","1","50",0.4
"19897","6331356","의료편의>의료시설>의원>피부과","썸의원 ","1","60_over",1.4
"19898","6331356","의료편의>의료시설>의원>피부과","썸의원 ","2","10",0.8
"19899","6331356","의료편의>의료시설>의원>피부과","썸의원 ","2","20",38.08
"19900","6331356","의료편의>의료시설>의원>피부과","썸의원 ","2","30",33.47
"19901","6331356","의료편의>의료시설>의원>피부과","썸의원 ","2","40",12.02
"19902","6331356","의료편의>의료시설>의원>피부과","썸의원 ","2","50",4.21
"19903","6331356","의료편의>의료시설>의원>피부과","썸의원 ","2","60_over",2.4
"19904","6653018","의료편의>의료시설>의원>피부과","고운빛피부과의원 ","1","10",0.67
"19905","6653018","의료편의>의료시설>의원>피부과","고운빛피부과의원 ","1","20",6.94
"19906","6653018","의료편의>의료시설>의원>피부과","고운빛피부과의원 ","1","30",3.47
"19907","6653018","의료편의>의료시설>의원>피부과","고운빛피부과의원 ","1","40",6.28
"19908","6653018","의료편의>의료시설>의원>피부과","고운빛피부과의원 ","1","50",3.74
"19909","6653018","의료편의>의료시설>의원>피부과","고운빛피부과의원 ","1","60_over",2.8
"19910","6653018","의료편의>의료시설>의원>피부과","고운빛피부과의원 ","2","10",1.2
"19911","6653018","의료편의>의료시설>의원>피부과","고운빛피부과의원 ","2","20",7.21
"19912","6653018","의료편의>의료시설>의원>피부과","고운빛피부과의원 ","2","30",16.02
"19913","6653018","의료편의>의료시설>의원>피부과","고운빛피부과의원 ","2","40",32.44
"19914","6653018","의료편의>의료시설>의원>피부과","고운빛피부과의원 ","2","50",12.28
"19915","6653018","의료편의>의료시설>의원>피부과","고운빛피부과의원 ","2","60_over",6.94
"19916","6803770","의료편의>의료시설>의원>피부과","손호찬피부과의원 ","1","20",7.78
"19917","6803770","의료편의>의료시설>의원>피부과","손호찬피부과의원 ","1","30",9.28
"19918","6803770","의료편의>의료시설>의원>피부과","손호찬피부과의원 ","1","40",7.49
"19919","6803770","의료편의>의료시설>의원>피부과","손호찬피부과의원 ","1","50",4.19
"19920","6803770","의료편의>의료시설>의원>피부과","손호찬피부과의원 ","1","60_over",2.4
"19921","6803770","의료편의>의료시설>의원>피부과","손호찬피부과의원 ","2","10",0.3
"19922","6803770","의료편의>의료시설>의원>피부과","손호찬피부과의원 ","2","20",5.99
"19923","6803770","의료편의>의료시설>의원>피부과","손호찬피부과의원 ","2","30",25.15
"19924","6803770","의료편의>의료시설>의원>피부과","손호찬피부과의원 ","2","40",24.85
"19925","6803770","의료편의>의료시설>의원>피부과","손호찬피부과의원 ","2","50",9.58
"19926","6803770","의료편의>의료시설>의원>피부과","손호찬피부과의원 ","2","60_over",2.99
"19927","794472","의료편의>의료시설>의원>피부과","박피부과의원 ","1","10",1.74
"19928","794472","의료편의>의료시설>의원>피부과","박피부과의원 ","1","20",7.83
"19929","794472","의료편의>의료시설>의원>피부과","박피부과의원 ","1","30",3.48
"19930","794472","의료편의>의료시설>의원>피부과","박피부과의원 ","1","40",7.83
"19931","794472","의료편의>의료시설>의원>피부과","박피부과의원 ","1","50",21.74
"19932","794472","의료편의>의료시설>의원>피부과","박피부과의원 ","1","60_over",13.91
"19933","794472","의료편의>의료시설>의원>피부과","박피부과의원 ","2","10",0.87
"19934","794472","의료편의>의료시설>의원>피부과","박피부과의원 ","2","20",0.87
"19935","794472","의료편의>의료시설>의원>피부과","박피부과의원 ","2","30",3.48
"19936","794472","의료편의>의료시설>의원>피부과","박피부과의원 ","2","40",12.17
"19937","794472","의료편의>의료시설>의원>피부과","박피부과의원 ","2","50",14.78
"19938","794472","의료편의>의료시설>의원>피부과","박피부과의원 ","2","60_over",11.3
"19939","800547","의료편의>의료시설>의원>피부과","끌리어의원 ","1","20",2.02
"19940","800547","의료편의>의료시설>의원>피부과","끌리어의원 ","1","30",4.27
"19941","800547","의료편의>의료시설>의원>피부과","끌리어의원 ","1","40",5.62
"19942","800547","의료편의>의료시설>의원>피부과","끌리어의원 ","1","50",2.92
"19943","800547","의료편의>의료시설>의원>피부과","끌리어의원 ","1","60_over",5.39
"19944","800547","의료편의>의료시설>의원>피부과","끌리어의원 ","2","10",0.45
"19945","800547","의료편의>의료시설>의원>피부과","끌리어의원 ","2","20",3.15
"19946","800547","의료편의>의료시설>의원>피부과","끌리어의원 ","2","30",6.07
"19947","800547","의료편의>의료시설>의원>피부과","끌리어의원 ","2","40",22.02
"19948","800547","의료편의>의료시설>의원>피부과","끌리어의원 ","2","50",25.84
"19949","800547","의료편의>의료시설>의원>피부과","끌리어의원 ","2","60_over",22.25
"19950","857515","의료편의>의료시설>의원>피부과","전수일피부과의원 ","1","10",0.73
"19951","857515","의료편의>의료시설>의원>피부과","전수일피부과의원 ","1","20",3.15
"19952","857515","의료편의>의료시설>의원>피부과","전수일피부과의원 ","1","30",7.02
"19953","857515","의료편의>의료시설>의원>피부과","전수일피부과의원 ","1","40",4.84
"19954","857515","의료편의>의료시설>의원>피부과","전수일피부과의원 ","1","50",8.47
"19955","857515","의료편의>의료시설>의원>피부과","전수일피부과의원 ","1","60_over",13.32
"19956","857515","의료편의>의료시설>의원>피부과","전수일피부과의원 ","2","10",0.24
"19957","857515","의료편의>의료시설>의원>피부과","전수일피부과의원 ","2","20",1.94
"19958","857515","의료편의>의료시설>의원>피부과","전수일피부과의원 ","2","30",7.51
"19959","857515","의료편의>의료시설>의원>피부과","전수일피부과의원 ","2","40",15.25
"19960","857515","의료편의>의료시설>의원>피부과","전수일피부과의원 ","2","50",15.5
"19961","857515","의료편의>의료시설>의원>피부과","전수일피부과의원 ","2","60_over",22.03
"19962","1563892","의료편의>의료시설>의원>피부과","이진하피부과 ","1","30",2.78
"19963","1563892","의료편의>의료시설>의원>피부과","이진하피부과 ","1","40",8.33
"19964","1563892","의료편의>의료시설>의원>피부과","이진하피부과 ","1","50",33.33
"19965","1563892","의료편의>의료시설>의원>피부과","이진하피부과 ","1","60_over",25
"19966","1563892","의료편의>의료시설>의원>피부과","이진하피부과 ","2","40",13.89
"19967","1563892","의료편의>의료시설>의원>피부과","이진하피부과 ","2","50",8.33
"19968","1563892","의료편의>의료시설>의원>피부과","이진하피부과 ","2","60_over",8.33
"19969","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","1",NA,0.23
"19970","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","1","10",0.94
"19971","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","1","20",2.82
"19972","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","1","30",4.46
"19973","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","1","40",5.4
"19974","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","1","50",7.28
"19975","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","1","60_over",4.69
"19976","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","2",NA,0.23
"19977","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","2","10",0.23
"19978","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","2","20",5.16
"19979","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","2","30",8.69
"19980","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","2","40",23.94
"19981","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","2","50",22.07
"19982","2056871","의료편의>의료시설>의원>피부과","잇츠미의원 ","2","60_over",13.85
"19983","4531460","의료편의>의료시설>의원>피부과","신피부과의원 ","1","10",0.54
"19984","4531460","의료편의>의료시설>의원>피부과","신피부과의원 ","1","20",7.46
"19985","4531460","의료편의>의료시설>의원>피부과","신피부과의원 ","1","30",5.36
"19986","4531460","의료편의>의료시설>의원>피부과","신피부과의원 ","1","40",4.02
"19987","4531460","의료편의>의료시설>의원>피부과","신피부과의원 ","1","50",5.76
"19988","4531460","의료편의>의료시설>의원>피부과","신피부과의원 ","1","60_over",9.38
"19989","4531460","의료편의>의료시설>의원>피부과","신피부과의원 ","2","10",0.45
"19990","4531460","의료편의>의료시설>의원>피부과","신피부과의원 ","2","20",10.98
"19991","4531460","의료편의>의료시설>의원>피부과","신피부과의원 ","2","30",10
"19992","4531460","의료편의>의료시설>의원>피부과","신피부과의원 ","2","40",16.07
"19993","4531460","의료편의>의료시설>의원>피부과","신피부과의원 ","2","50",15.76
"19994","4531460","의료편의>의료시설>의원>피부과","신피부과의원 ","2","60_over",14.24
"19995","5510829","의료편의>의료시설>의원>피부과","BLS클리닉 인천송도점","1","10",1.07
"19996","5510829","의료편의>의료시설>의원>피부과","BLS클리닉 인천송도점","1","20",4.5
"19997","5510829","의료편의>의료시설>의원>피부과","BLS클리닉 인천송도점","1","30",9.42
"19998","5510829","의료편의>의료시설>의원>피부과","BLS클리닉 인천송도점","1","40",7.07
"19999","5510829","의료편의>의료시설>의원>피부과","BLS클리닉 인천송도점","1","50",3.85
"20000","5510829","의료편의>의료시설>의원>피부과","BLS클리닉 인천송도점","1","60_over",1.07
"20001","5510829","의료편의>의료시설>의원>피부과","BLS클리닉 인천송도점","2","10",1.71
"20002","5510829","의료편의>의료시설>의원>피부과","BLS클리닉 인천송도점","2","20",12.63
"20003","5510829","의료편의>의료시설>의원>피부과","BLS클리닉 인천송도점","2","30",17.34
"20004","5510829","의료편의>의료시설>의원>피부과","BLS클리닉 인천송도점","2","40",23.55
"20005","5510829","의료편의>의료시설>의원>피부과","BLS클리닉 인천송도점","2","50",13.06
"20006","5510829","의료편의>의료시설>의원>피부과","BLS클리닉 인천송도점","2","60_over",4.71
"20007","5684408","의료편의>의료시설>의원>피부과","오즈피부과의원 ","1","10",1.19
"20008","5684408","의료편의>의료시설>의원>피부과","오즈피부과의원 ","1","20",4.76
"20009","5684408","의료편의>의료시설>의원>피부과","오즈피부과의원 ","1","30",5.36
"20010","5684408","의료편의>의료시설>의원>피부과","오즈피부과의원 ","1","40",13.69
"20011","5684408","의료편의>의료시설>의원>피부과","오즈피부과의원 ","1","50",17.86
"20012","5684408","의료편의>의료시설>의원>피부과","오즈피부과의원 ","1","60_over",8.93
"20013","5684408","의료편의>의료시설>의원>피부과","오즈피부과의원 ","2","20",1.79
"20014","5684408","의료편의>의료시설>의원>피부과","오즈피부과의원 ","2","30",6.55
"20015","5684408","의료편의>의료시설>의원>피부과","오즈피부과의원 ","2","40",14.29
"20016","5684408","의료편의>의료시설>의원>피부과","오즈피부과의원 ","2","50",18.45
"20017","5684408","의료편의>의료시설>의원>피부과","오즈피부과의원 ","2","60_over",7.14
"20018","5928484","의료편의>의료시설>의원>피부과","블리비의원 의정부점","1","10",0.12
"20019","5928484","의료편의>의료시설>의원>피부과","블리비의원 의정부점","1","20",3.53
"20020","5928484","의료편의>의료시설>의원>피부과","블리비의원 의정부점","1","30",4.35
"20021","5928484","의료편의>의료시설>의원>피부과","블리비의원 의정부점","1","40",1.89
"20022","5928484","의료편의>의료시설>의원>피부과","블리비의원 의정부점","1","50",1.27
"20023","5928484","의료편의>의료시설>의원>피부과","블리비의원 의정부점","1","60_over",0.98
"20024","5928484","의료편의>의료시설>의원>피부과","블리비의원 의정부점","2","10",0.41
"20025","5928484","의료편의>의료시설>의원>피부과","블리비의원 의정부점","2","20",21.58
"20026","5928484","의료편의>의료시설>의원>피부과","블리비의원 의정부점","2","30",20.39
"20027","5928484","의료편의>의료시설>의원>피부과","블리비의원 의정부점","2","40",22.89
"20028","5928484","의료편의>의료시설>의원>피부과","블리비의원 의정부점","2","50",16.94
"20029","5928484","의료편의>의료시설>의원>피부과","블리비의원 의정부점","2","60_over",5.66
"20030","6330692","의료편의>의료시설>의원>피부과","윤수정의원 ","1","10",0.99
"20031","6330692","의료편의>의료시설>의원>피부과","윤수정의원 ","1","20",3.96
"20032","6330692","의료편의>의료시설>의원>피부과","윤수정의원 ","1","30",4.95
"20033","6330692","의료편의>의료시설>의원>피부과","윤수정의원 ","1","40",6.44
"20034","6330692","의료편의>의료시설>의원>피부과","윤수정의원 ","1","50",6.44
"20035","6330692","의료편의>의료시설>의원>피부과","윤수정의원 ","1","60_over",11.88
"20036","6330692","의료편의>의료시설>의원>피부과","윤수정의원 ","2","20",5.45
"20037","6330692","의료편의>의료시설>의원>피부과","윤수정의원 ","2","30",13.86
"20038","6330692","의료편의>의료시설>의원>피부과","윤수정의원 ","2","40",14.85
"20039","6330692","의료편의>의료시설>의원>피부과","윤수정의원 ","2","50",14.36
"20040","6330692","의료편의>의료시설>의원>피부과","윤수정의원 ","2","60_over",16.83
"20041","6423783","의료편의>의료시설>의원>피부과","아가파클리닉 미아점","1","10",0.46
"20042","6423783","의료편의>의료시설>의원>피부과","아가파클리닉 미아점","1","20",8.46
"20043","6423783","의료편의>의료시설>의원>피부과","아가파클리닉 미아점","1","30",13.79
"20044","6423783","의료편의>의료시설>의원>피부과","아가파클리닉 미아점","1","40",6.43
"20045","6423783","의료편의>의료시설>의원>피부과","아가파클리닉 미아점","1","50",3.77
"20046","6423783","의료편의>의료시설>의원>피부과","아가파클리닉 미아점","1","60_over",4.6
"20047","6423783","의료편의>의료시설>의원>피부과","아가파클리닉 미아점","2","10",0.46
"20048","6423783","의료편의>의료시설>의원>피부과","아가파클리닉 미아점","2","20",13.79
"20049","6423783","의료편의>의료시설>의원>피부과","아가파클리닉 미아점","2","30",12.04
"20050","6423783","의료편의>의료시설>의원>피부과","아가파클리닉 미아점","2","40",13.69
"20051","6423783","의료편의>의료시설>의원>피부과","아가파클리닉 미아점","2","50",12.68
"20052","6423783","의료편의>의료시설>의원>피부과","아가파클리닉 미아점","2","60_over",9.83
"20053","6429502","의료편의>의료시설>의원>피부과","데이뷰의원 의정부점","1","10",0.35
"20054","6429502","의료편의>의료시설>의원>피부과","데이뷰의원 의정부점","1","20",6.01
"20055","6429502","의료편의>의료시설>의원>피부과","데이뷰의원 의정부점","1","30",10.2
"20056","6429502","의료편의>의료시설>의원>피부과","데이뷰의원 의정부점","1","40",4.02
"20057","6429502","의료편의>의료시설>의원>피부과","데이뷰의원 의정부점","1","50",1.86
"20058","6429502","의료편의>의료시설>의원>피부과","데이뷰의원 의정부점","1","60_over",1.3
"20059","6429502","의료편의>의료시설>의원>피부과","데이뷰의원 의정부점","2",NA,0.04
"20060","6429502","의료편의>의료시설>의원>피부과","데이뷰의원 의정부점","2","10",0.73
"20061","6429502","의료편의>의료시설>의원>피부과","데이뷰의원 의정부점","2","20",20.35
"20062","6429502","의료편의>의료시설>의원>피부과","데이뷰의원 의정부점","2","30",23.42
"20063","6429502","의료편의>의료시설>의원>피부과","데이뷰의원 의정부점","2","40",14.65
"20064","6429502","의료편의>의료시설>의원>피부과","데이뷰의원 의정부점","2","50",11.88
"20065","6429502","의료편의>의료시설>의원>피부과","데이뷰의원 의정부점","2","60_over",5.19
"20066","6535977","의료편의>의료시설>의원>피부과","벨버티의원 ","1",NA,0.2
"20067","6535977","의료편의>의료시설>의원>피부과","벨버티의원 ","1","10",0.79
"20068","6535977","의료편의>의료시설>의원>피부과","벨버티의원 ","1","20",6.72
"20069","6535977","의료편의>의료시설>의원>피부과","벨버티의원 ","1","30",7.71
"20070","6535977","의료편의>의료시설>의원>피부과","벨버티의원 ","1","40",2.77
"20071","6535977","의료편의>의료시설>의원>피부과","벨버티의원 ","1","50",1.98
"20072","6535977","의료편의>의료시설>의원>피부과","벨버티의원 ","1","60_over",3.16
"20073","6535977","의료편의>의료시설>의원>피부과","벨버티의원 ","2","10",0.4
"20074","6535977","의료편의>의료시설>의원>피부과","벨버티의원 ","2","20",17.79
"20075","6535977","의료편의>의료시설>의원>피부과","벨버티의원 ","2","30",21.34
"20076","6535977","의료편의>의료시설>의원>피부과","벨버티의원 ","2","40",19.17
"20077","6535977","의료편의>의료시설>의원>피부과","벨버티의원 ","2","50",11.46
"20078","6535977","의료편의>의료시설>의원>피부과","벨버티의원 ","2","60_over",6.52
"20079","6637569","의료편의>의료시설>의원>피부과","휴먼피부과의원 광장점","1","10",1.13
"20080","6637569","의료편의>의료시설>의원>피부과","휴먼피부과의원 광장점","1","20",4.19
"20081","6637569","의료편의>의료시설>의원>피부과","휴먼피부과의원 광장점","1","30",6.44
"20082","6637569","의료편의>의료시설>의원>피부과","휴먼피부과의원 광장점","1","40",6.92
"20083","6637569","의료편의>의료시설>의원>피부과","휴먼피부과의원 광장점","1","50",7.73
"20084","6637569","의료편의>의료시설>의원>피부과","휴먼피부과의원 광장점","1","60_over",3.86
"20085","6637569","의료편의>의료시설>의원>피부과","휴먼피부과의원 광장점","2","10",0.64
"20086","6637569","의료편의>의료시설>의원>피부과","휴먼피부과의원 광장점","2","20",7.09
"20087","6637569","의료편의>의료시설>의원>피부과","휴먼피부과의원 광장점","2","30",12.24
"20088","6637569","의료편의>의료시설>의원>피부과","휴먼피부과의원 광장점","2","40",26.25
"20089","6637569","의료편의>의료시설>의원>피부과","휴먼피부과의원 광장점","2","50",15.62
"20090","6637569","의료편의>의료시설>의원>피부과","휴먼피부과의원 광장점","2","60_over",7.89
"20091","6735074","의료편의>의료시설>의원>피부과","뷰시스의원 ","1",NA,0.09
"20092","6735074","의료편의>의료시설>의원>피부과","뷰시스의원 ","1","10",0.26
"20093","6735074","의료편의>의료시설>의원>피부과","뷰시스의원 ","1","20",7.58
"20094","6735074","의료편의>의료시설>의원>피부과","뷰시스의원 ","1","30",15.67
"20095","6735074","의료편의>의료시설>의원>피부과","뷰시스의원 ","1","40",5.03
"20096","6735074","의료편의>의료시설>의원>피부과","뷰시스의원 ","1","50",2.04
"20097","6735074","의료편의>의료시설>의원>피부과","뷰시스의원 ","1","60_over",1.02
"20098","6735074","의료편의>의료시설>의원>피부과","뷰시스의원 ","2","10",0.51
"20099","6735074","의료편의>의료시설>의원>피부과","뷰시스의원 ","2","20",9.45
"20100","6735074","의료편의>의료시설>의원>피부과","뷰시스의원 ","2","30",13.71
"20101","6735074","의료편의>의료시설>의원>피부과","뷰시스의원 ","2","40",22.4
"20102","6735074","의료편의>의료시설>의원>피부과","뷰시스의원 ","2","50",15.33
"20103","6735074","의료편의>의료시설>의원>피부과","뷰시스의원 ","2","60_over",6.9
"20104","6743112","의료편의>의료시설>의원>피부과","리버스클리닉 노원점","1","20",8.31
"20105","6743112","의료편의>의료시설>의원>피부과","리버스클리닉 노원점","1","30",9.87
"20106","6743112","의료편의>의료시설>의원>피부과","리버스클리닉 노원점","1","40",3.38
"20107","6743112","의료편의>의료시설>의원>피부과","리버스클리닉 노원점","1","50",1.82
"20108","6743112","의료편의>의료시설>의원>피부과","리버스클리닉 노원점","1","60_over",0.26
"20109","6743112","의료편의>의료시설>의원>피부과","리버스클리닉 노원점","2","20",29.09
"20110","6743112","의료편의>의료시설>의원>피부과","리버스클리닉 노원점","2","30",29.35
"20111","6743112","의료편의>의료시설>의원>피부과","리버스클리닉 노원점","2","40",11.43
"20112","6743112","의료편의>의료시설>의원>피부과","리버스클리닉 노원점","2","50",5.19
"20113","6743112","의료편의>의료시설>의원>피부과","리버스클리닉 노원점","2","60_over",1.3
"20114","799994","의료편의>의료시설>의원>피부과","고운미피부과의원 ","1","10",0.47
"20115","799994","의료편의>의료시설>의원>피부과","고운미피부과의원 ","1","20",8.1
"20116","799994","의료편의>의료시설>의원>피부과","고운미피부과의원 ","1","30",7.04
"20117","799994","의료편의>의료시설>의원>피부과","고운미피부과의원 ","1","40",4.58
"20118","799994","의료편의>의료시설>의원>피부과","고운미피부과의원 ","1","50",4.02
"20119","799994","의료편의>의료시설>의원>피부과","고운미피부과의원 ","1","60_over",4.68
"20120","799994","의료편의>의료시설>의원>피부과","고운미피부과의원 ","2","10",0.56
"20121","799994","의료편의>의료시설>의원>피부과","고운미피부과의원 ","2","20",15.21
"20122","799994","의료편의>의료시설>의원>피부과","고운미피부과의원 ","2","30",16.46
"20123","799994","의료편의>의료시설>의원>피부과","고운미피부과의원 ","2","40",16.49
"20124","799994","의료편의>의료시설>의원>피부과","고운미피부과의원 ","2","50",12.97
"20125","799994","의료편의>의료시설>의원>피부과","고운미피부과의원 ","2","60_over",9.41
"20126","818301","의료편의>의료시설>의원>피부과","메이저피부과의원 성신여대점","1","10",0.8
"20127","818301","의료편의>의료시설>의원>피부과","메이저피부과의원 성신여대점","1","20",10.42
"20128","818301","의료편의>의료시설>의원>피부과","메이저피부과의원 성신여대점","1","30",7.13
"20129","818301","의료편의>의료시설>의원>피부과","메이저피부과의원 성신여대점","1","40",4.5
"20130","818301","의료편의>의료시설>의원>피부과","메이저피부과의원 성신여대점","1","50",3.38
"20131","818301","의료편의>의료시설>의원>피부과","메이저피부과의원 성신여대점","1","60_over",1.41
"20132","818301","의료편의>의료시설>의원>피부과","메이저피부과의원 성신여대점","2",NA,0.05
"20133","818301","의료편의>의료시설>의원>피부과","메이저피부과의원 성신여대점","2","10",0.89
"20134","818301","의료편의>의료시설>의원>피부과","메이저피부과의원 성신여대점","2","20",18.58
"20135","818301","의료편의>의료시설>의원>피부과","메이저피부과의원 성신여대점","2","30",16.89
"20136","818301","의료편의>의료시설>의원>피부과","메이저피부과의원 성신여대점","2","40",18.63
"20137","818301","의료편의>의료시설>의원>피부과","메이저피부과의원 성신여대점","2","50",13.05
"20138","818301","의료편의>의료시설>의원>피부과","메이저피부과의원 성신여대점","2","60_over",4.27
"20139","818769","의료편의>의료시설>의원>피부과","덕천필피부과의원 ","1","10",0.78
"20140","818769","의료편의>의료시설>의원>피부과","덕천필피부과의원 ","1","20",5.86
"20141","818769","의료편의>의료시설>의원>피부과","덕천필피부과의원 ","1","30",7.03
"20142","818769","의료편의>의료시설>의원>피부과","덕천필피부과의원 ","1","40",6.25
"20143","818769","의료편의>의료시설>의원>피부과","덕천필피부과의원 ","1","50",8.59
"20144","818769","의료편의>의료시설>의원>피부과","덕천필피부과의원 ","1","60_over",10.94
"20145","818769","의료편의>의료시설>의원>피부과","덕천필피부과의원 ","2","10",0.39
"20146","818769","의료편의>의료시설>의원>피부과","덕천필피부과의원 ","2","20",3.91
"20147","818769","의료편의>의료시설>의원>피부과","덕천필피부과의원 ","2","30",6.25
"20148","818769","의료편의>의료시설>의원>피부과","덕천필피부과의원 ","2","40",15.23
"20149","818769","의료편의>의료시설>의원>피부과","덕천필피부과의원 ","2","50",16.41
"20150","818769","의료편의>의료시설>의원>피부과","덕천필피부과의원 ","2","60_over",18.36
"20151","857086","의료편의>의료시설>의원>피부과","이주협피부과의원 ","1","10",0.55
"20152","857086","의료편의>의료시설>의원>피부과","이주협피부과의원 ","1","20",5.27
"20153","857086","의료편의>의료시설>의원>피부과","이주협피부과의원 ","1","30",6.55
"20154","857086","의료편의>의료시설>의원>피부과","이주협피부과의원 ","1","40",4.73
"20155","857086","의료편의>의료시설>의원>피부과","이주협피부과의원 ","1","50",5.09
"20156","857086","의료편의>의료시설>의원>피부과","이주협피부과의원 ","1","60_over",6.91
"20157","857086","의료편의>의료시설>의원>피부과","이주협피부과의원 ","2","10",1.64
"20158","857086","의료편의>의료시설>의원>피부과","이주협피부과의원 ","2","20",6
"20159","857086","의료편의>의료시설>의원>피부과","이주협피부과의원 ","2","30",10.55
"20160","857086","의료편의>의료시설>의원>피부과","이주협피부과의원 ","2","40",23.64
"20161","857086","의료편의>의료시설>의원>피부과","이주협피부과의원 ","2","50",18.36
"20162","857086","의료편의>의료시설>의원>피부과","이주협피부과의원 ","2","60_over",10.73
